longitude,latitude,housing_me,total_room,total_bedr,population,households,median_inc,median_hou,Co_name
-118.120000000000005,33.880000000000003,25.000000000000000,1768.000000000000000,559.000000000000000,983.000000000000000,488.000000000000000,2.618400000000000,243800.000000000000000,Los Angeles
-118.120000000000005,33.869999999999997,43.000000000000000,1633.000000000000000,355.000000000000000,837.000000000000000,350.000000000000000,3.040500000000000,188000.000000000000000,Los Angeles
-118.120000000000005,33.869999999999997,21.000000000000000,3764.000000000000000,1081.000000000000000,1919.000000000000000,977.000000000000000,2.505700000000000,156300.000000000000000,Los Angeles
-118.120000000000005,33.859999999999999,44.000000000000000,2663.000000000000000,511.000000000000000,1277.000000000000000,462.000000000000000,4.319400000000000,199500.000000000000000,Los Angeles
-118.120000000000005,33.859999999999999,34.000000000000000,2116.000000000000000,427.000000000000000,972.000000000000000,396.000000000000000,4.851600000000000,213600.000000000000000,Los Angeles
-118.120000000000005,33.850000000000001,37.000000000000000,2386.000000000000000,409.000000000000000,1101.000000000000000,399.000000000000000,4.690800000000000,218200.000000000000000,Los Angeles
-118.120000000000005,33.840000000000003,37.000000000000000,2706.000000000000000,462.000000000000000,1331.000000000000000,476.000000000000000,5.071900000000000,220000.000000000000000,Los Angeles
-118.120000000000005,33.840000000000003,37.000000000000000,2143.000000000000000,382.000000000000000,1047.000000000000000,377.000000000000000,4.442300000000001,216000.000000000000000,Los Angeles
-118.120000000000005,33.840000000000003,37.000000000000000,1242.000000000000000,221.000000000000000,565.000000000000000,213.000000000000000,4.109400000000000,215800.000000000000000,Los Angeles
-118.120000000000005,33.829999999999998,45.000000000000000,1734.000000000000000,331.000000000000000,797.000000000000000,293.000000000000000,4.891700000000000,222800.000000000000000,Los Angeles
-118.120000000000005,33.829999999999998,44.000000000000000,1712.000000000000000,314.000000000000000,691.000000000000000,293.000000000000000,4.359400000000000,221300.000000000000000,Los Angeles
-118.120000000000005,33.820000000000000,43.000000000000000,1544.000000000000000,286.000000000000000,701.000000000000000,298.000000000000000,4.137500000000000,226000.000000000000000,Los Angeles
-118.120000000000005,33.820000000000000,42.000000000000000,1493.000000000000000,277.000000000000000,671.000000000000000,267.000000000000000,3.279400000000000,224500.000000000000000,Los Angeles
-118.120000000000005,33.810000000000002,36.000000000000000,2565.000000000000000,458.000000000000000,1155.000000000000000,443.000000000000000,4.608700000000000,224600.000000000000000,Los Angeles
-118.120000000000005,33.810000000000002,36.000000000000000,1665.000000000000000,291.000000000000000,721.000000000000000,294.000000000000000,4.687500000000000,250700.000000000000000,Los Angeles
-118.120000000000005,33.799999999999997,36.000000000000000,1257.000000000000000,205.000000000000000,530.000000000000000,211.000000000000000,5.370100000000000,251400.000000000000000,Los Angeles
-118.120000000000005,33.799999999999997,35.000000000000000,1835.000000000000000,435.000000000000000,774.000000000000000,418.000000000000000,2.709200000000000,256300.000000000000000,Los Angeles
-118.120000000000005,33.789999999999999,43.000000000000000,1471.000000000000000,301.000000000000000,767.000000000000000,311.000000000000000,4.331700000000000,232400.000000000000000,Los Angeles
-118.120000000000005,33.789999999999999,41.000000000000000,1762.000000000000000,314.000000000000000,738.000000000000000,300.000000000000000,4.168700000000001,240700.000000000000000,Los Angeles
-118.120000000000005,33.759999999999998,45.000000000000000,3035.000000000000000,516.000000000000000,1127.000000000000000,527.000000000000000,7.079600000000000,500000.999999999941792,Los Angeles
-118.120000000000005,33.759999999999998,43.000000000000000,3070.000000000000000,668.000000000000000,1240.000000000000000,646.000000000000000,3.781300000000000,461500.000000000000000,Los Angeles
-118.120000000000005,33.750000000000000,47.000000000000000,3330.000000000000000,569.000000000000000,1220.000000000000000,557.000000000000000,7.367200000000000,500000.999999999941792,Los Angeles
-118.120000000000005,33.750000000000000,41.000000000000000,2072.000000000000000,491.000000000000000,742.000000000000000,414.000000000000000,3.993400000000000,500000.999999999941792,Los Angeles
-118.129999999999995,34.700000000000003,34.000000000000000,1943.000000000000000,500.000000000000000,1078.000000000000000,446.000000000000000,1.129600000000000,93800.000000000000000,Los Angeles
-118.129999999999995,34.689999999999998,34.000000000000000,2156.000000000000000,397.000000000000000,1269.000000000000000,388.000000000000000,2.750000000000000,96800.000000000000000,Los Angeles
-118.129999999999995,34.689999999999998,32.000000000000000,3670.000000000000000,765.000000000000000,1986.000000000000000,673.000000000000000,3.682000000000000,108800.000000000000000,Los Angeles
-118.129999999999995,34.680000000000000,28.000000000000000,718.000000000000000,124.000000000000000,347.000000000000000,121.000000000000000,4.025000000000001,102600.000000000000000,Los Angeles
-118.129999999999995,34.579999999999998,29.000000000000000,2370.000000000000000,475.000000000000000,1746.000000000000000,483.000000000000000,3.746400000000000,113500.000000000000000,Los Angeles
-118.129999999999995,34.439999999999998,10.000000000000000,2726.000000000000000,465.000000000000000,1773.000000000000000,459.000000000000000,4.829500000000000,319100.000000000000000,Los Angeles
-118.129999999999995,34.210000000000001,36.000000000000000,1449.000000000000000,235.000000000000000,621.000000000000000,210.000000000000000,6.182400000000000,274100.000000000000000,Los Angeles
-118.129999999999995,34.200000000000003,46.000000000000000,2676.000000000000000,427.000000000000000,1022.000000000000000,395.000000000000000,6.428800000000000,295500.000000000000000,Los Angeles
-118.129999999999995,34.200000000000003,46.000000000000000,1271.000000000000000,236.000000000000000,573.000000000000000,210.000000000000000,4.931200000000000,240200.000000000000000,Los Angeles
-118.129999999999995,34.200000000000003,45.000000000000000,1213.000000000000000,206.000000000000000,529.000000000000000,231.000000000000000,5.662900000000000,234000.000000000000000,Los Angeles
-118.129999999999995,34.189999999999998,48.000000000000000,2539.000000000000000,425.000000000000000,930.000000000000000,364.000000000000000,4.726900000000000,303900.000000000000000,Los Angeles
-118.129999999999995,34.189999999999998,43.000000000000000,1621.000000000000000,365.000000000000000,1015.000000000000000,329.000000000000000,2.920000000000000,242200.000000000000000,Los Angeles
-118.129999999999995,34.189999999999998,42.000000000000000,2203.000000000000000,412.000000000000000,1012.000000000000000,377.000000000000000,4.071400000000000,234000.000000000000000,Los Angeles
-118.129999999999995,34.180000000000000,52.000000000000000,3094.000000000000000,519.000000000000000,1309.000000000000000,488.000000000000000,6.422300000000000,310900.000000000000000,Los Angeles
-118.129999999999995,34.170000000000002,49.000000000000000,1962.000000000000000,435.000000000000000,1329.000000000000000,457.000000000000000,3.289800000000000,200000.000000000000000,Los Angeles
-118.129999999999995,34.159999999999997,36.000000000000000,2162.000000000000000,658.000000000000000,1337.000000000000000,590.000000000000000,2.209500000000000,176700.000000000000000,Los Angeles
-118.129999999999995,34.159999999999997,33.000000000000000,2682.000000000000000,716.000000000000000,2050.000000000000000,692.000000000000000,2.481700000000000,169500.000000000000000,Los Angeles
-118.129999999999995,34.149999999999999,9.000000000000000,2099.000000000000000,625.000000000000000,1252.000000000000000,554.000000000000000,3.187500000000000,173100.000000000000000,Los Angeles
-118.129999999999995,34.149999999999999,18.000000000000000,1665.000000000000000,477.000000000000000,1095.000000000000000,390.000000000000000,2.603800000000000,155600.000000000000000,Los Angeles
-118.129999999999995,34.140000000000001,29.000000000000000,3559.000000000000000,1034.000000000000000,1658.000000000000000,965.000000000000000,3.264300000000000,163900.000000000000000,Los Angeles
-118.129999999999995,34.140000000000001,23.000000000000000,5465.000000000000000,1494.000000000000000,2511.000000000000000,1359.000000000000000,3.453100000000000,210900.000000000000000,Los Angeles
-118.129999999999995,34.119999999999997,46.000000000000000,3156.000000000000000,430.000000000000000,1109.000000000000000,423.000000000000000,10.739699999999999,500000.999999999941792,Los Angeles
-118.129999999999995,34.109999999999999,45.000000000000000,1780.000000000000000,289.000000000000000,755.000000000000000,328.000000000000000,4.825000000000000,351100.000000000000000,Los Angeles
-118.129999999999995,34.100000000000001,26.000000000000000,3050.000000000000000,825.000000000000000,2153.000000000000000,772.000000000000000,3.110300000000000,214100.000000000000000,Los Angeles
-118.129999999999995,34.090000000000003,42.000000000000000,700.000000000000000,212.000000000000000,662.000000000000000,210.000000000000000,3.007800000000000,191700.000000000000000,Los Angeles
-118.129999999999995,34.090000000000003,42.000000000000000,2562.000000000000000,781.000000000000000,1936.000000000000000,687.000000000000000,2.221400000000000,219000.000000000000000,Los Angeles
-118.129999999999995,34.090000000000003,21.000000000000000,3862.000000000000000,1186.000000000000000,2773.000000000000000,1102.000000000000000,2.781600000000000,188200.000000000000000,Los Angeles
-118.129999999999995,34.079999999999998,40.000000000000000,1931.000000000000000,449.000000000000000,1367.000000000000000,446.000000000000000,2.575000000000000,228400.000000000000000,Los Angeles
-118.129999999999995,34.079999999999998,35.000000000000000,2517.000000000000000,662.000000000000000,1883.000000000000000,607.000000000000000,2.578700000000000,223000.000000000000000,Los Angeles
-118.129999999999995,34.070000000000000,32.000000000000000,1880.000000000000000,428.000000000000000,1404.000000000000000,424.000000000000000,3.085000000000000,220500.000000000000000,Los Angeles
-118.129999999999995,34.070000000000000,20.000000000000000,2130.000000000000000,654.000000000000000,1870.000000000000000,578.000000000000000,2.366400000000000,192200.000000000000000,Los Angeles
-118.129999999999995,34.060000000000002,30.000000000000000,1692.000000000000000,398.000000000000000,1130.000000000000000,365.000000000000000,2.867200000000000,198500.000000000000000,Los Angeles
-118.129999999999995,34.060000000000002,17.000000000000000,1714.000000000000000,572.000000000000000,1590.000000000000000,568.000000000000000,1.187500000000000,183900.000000000000000,Los Angeles
-118.129999999999995,34.049999999999997,35.000000000000000,3229.000000000000000,616.000000000000000,1879.000000000000000,595.000000000000000,3.953100000000000,268400.000000000000000,Los Angeles
-118.129999999999995,34.039999999999999,42.000000000000000,2205.000000000000000,451.000000000000000,1392.000000000000000,423.000000000000000,4.364600000000001,211400.000000000000000,Los Angeles
-118.129999999999995,34.039999999999999,40.000000000000000,1444.000000000000000,312.000000000000000,881.000000000000000,303.000000000000000,3.108300000000000,220500.000000000000000,Los Angeles
-118.129999999999995,34.039999999999999,36.000000000000000,1938.000000000000000,364.000000000000000,1118.000000000000000,374.000000000000000,3.583300000000000,227300.000000000000000,Los Angeles
-118.129999999999995,34.030000000000001,42.000000000000000,2203.000000000000000,467.000000000000000,1470.000000000000000,488.000000000000000,2.838500000000000,192200.000000000000000,Los Angeles
-118.129999999999995,34.030000000000001,31.000000000000000,4267.000000000000000,1070.000000000000000,3176.000000000000000,1071.000000000000000,3.021200000000000,208200.000000000000000,Los Angeles
-118.129999999999995,34.020000000000003,43.000000000000000,396.000000000000000,91.000000000000000,261.000000000000000,73.000000000000000,2.904400000000000,172900.000000000000000,Los Angeles
-118.129999999999995,34.020000000000003,41.000000000000000,734.000000000000000,190.000000000000000,565.000000000000000,191.000000000000000,2.281300000000000,192000.000000000000000,Los Angeles
-118.129999999999995,34.020000000000003,40.000000000000000,2988.000000000000000,690.000000000000000,2144.000000000000000,667.000000000000000,2.335900000000000,189300.000000000000000,Los Angeles
-118.129999999999995,34.020000000000003,38.000000000000000,1243.000000000000000,310.000000000000000,788.000000000000000,286.000000000000000,2.585200000000000,185100.000000000000000,Los Angeles
-118.129999999999995,34.020000000000003,36.000000000000000,984.000000000000000,275.000000000000000,1024.000000000000000,284.000000000000000,2.125000000000000,153500.000000000000000,Los Angeles
-118.129999999999995,34.009999999999998,43.000000000000000,782.000000000000000,207.000000000000000,827.000000000000000,223.000000000000000,3.153800000000000,154300.000000000000000,Los Angeles
-118.129999999999995,33.969999999999999,36.000000000000000,1759.000000000000000,295.000000000000000,837.000000000000000,267.000000000000000,4.699200000000000,251900.000000000000000,Los Angeles
-118.129999999999995,33.969999999999999,34.000000000000000,1736.000000000000000,297.000000000000000,823.000000000000000,292.000000000000000,5.404200000000000,241600.000000000000000,Los Angeles
-118.129999999999995,33.960000000000001,38.000000000000000,1040.000000000000000,202.000000000000000,557.000000000000000,228.000000000000000,4.000000000000000,254700.000000000000000,Los Angeles
-118.129999999999995,33.960000000000001,36.000000000000000,1933.000000000000000,341.000000000000000,958.000000000000000,335.000000000000000,4.473200000000001,266000.000000000000000,Los Angeles
-118.129999999999995,33.960000000000001,35.000000000000000,1500.000000000000000,250.000000000000000,706.000000000000000,250.000000000000000,4.562500000000000,253500.000000000000000,Los Angeles
-118.129999999999995,33.950000000000003,37.000000000000000,1709.000000000000000,333.000000000000000,778.000000000000000,344.000000000000000,3.903600000000000,326600.000000000000000,Los Angeles
-118.129999999999995,33.939999999999998,34.000000000000000,522.000000000000000,138.000000000000000,373.000000000000000,139.000000000000000,3.548100000000000,265000.000000000000000,Los Angeles
-118.129999999999995,33.930000000000000,38.000000000000000,2040.000000000000000,458.000000000000000,1775.000000000000000,445.000000000000000,3.522700000000000,202400.000000000000000,Los Angeles
-118.129999999999995,33.930000000000000,34.000000000000000,2122.000000000000000,517.000000000000000,1578.000000000000000,488.000000000000000,3.149600000000000,191900.000000000000000,Los Angeles
-118.129999999999995,33.930000000000000,19.000000000000000,1793.000000000000000,447.000000000000000,1222.000000000000000,452.000000000000000,2.686200000000000,195800.000000000000000,Los Angeles
-118.129999999999995,33.920000000000002,36.000000000000000,984.000000000000000,183.000000000000000,615.000000000000000,206.000000000000000,4.178600000000001,201500.000000000000000,Los Angeles
-118.129999999999995,33.920000000000002,28.000000000000000,3069.000000000000000,864.000000000000000,1932.000000000000000,835.000000000000000,2.492500000000000,177200.000000000000000,Los Angeles
-118.129999999999995,33.909999999999997,36.000000000000000,1967.000000000000000,316.000000000000000,910.000000000000000,306.000000000000000,4.494800000000000,190600.000000000000000,Los Angeles
-118.129999999999995,33.909999999999997,35.000000000000000,561.000000000000000,104.000000000000000,261.000000000000000,105.000000000000000,4.937500000000000,183800.000000000000000,Los Angeles
-118.129999999999995,33.909999999999997,34.000000000000000,916.000000000000000,162.000000000000000,552.000000000000000,164.000000000000000,4.910700000000000,222000.000000000000000,Los Angeles
-118.129999999999995,33.899999999999999,38.000000000000000,1475.000000000000000,269.000000000000000,827.000000000000000,265.000000000000000,4.766300000000000,191600.000000000000000,Los Angeles
-118.129999999999995,33.899999999999999,36.000000000000000,1814.000000000000000,350.000000000000000,886.000000000000000,347.000000000000000,3.486800000000000,208400.000000000000000,Los Angeles
-118.129999999999995,33.899999999999999,35.000000000000000,1458.000000000000000,261.000000000000000,686.000000000000000,236.000000000000000,3.903800000000000,202700.000000000000000,Los Angeles
-118.129999999999995,33.890000000000001,36.000000000000000,599.000000000000000,125.000000000000000,361.000000000000000,139.000000000000000,5.039500000000000,225800.000000000000000,Los Angeles
-118.129999999999995,33.890000000000001,33.000000000000000,3668.000000000000000,867.000000000000000,2368.000000000000000,845.000000000000000,2.890600000000000,204900.000000000000000,Los Angeles
-118.129999999999995,33.890000000000001,29.000000000000000,2823.000000000000000,737.000000000000000,1723.000000000000000,678.000000000000000,2.712100000000000,165500.000000000000000,Los Angeles
-118.129999999999995,33.880000000000003,32.000000000000000,3088.000000000000000,1024.000000000000000,1981.000000000000000,956.000000000000000,2.202700000000000,192700.000000000000000,Los Angeles
-118.129999999999995,33.880000000000003,32.000000000000000,1788.000000000000000,459.000000000000000,1131.000000000000000,461.000000000000000,3.527800000000000,166100.000000000000000,Los Angeles
-118.129999999999995,33.869999999999997,45.000000000000000,1606.000000000000000,300.000000000000000,735.000000000000000,295.000000000000000,4.676500000000000,198400.000000000000000,Los Angeles
-118.129999999999995,33.869999999999997,20.000000000000000,3638.000000000000000,868.000000000000000,2326.000000000000000,822.000000000000000,3.330400000000000,194600.000000000000000,Los Angeles
-118.129999999999995,33.859999999999999,45.000000000000000,1866.000000000000000,343.000000000000000,919.000000000000000,344.000000000000000,3.583300000000000,200200.000000000000000,Los Angeles
-118.129999999999995,33.859999999999999,37.000000000000000,2259.000000000000000,425.000000000000000,1183.000000000000000,413.000000000000000,5.180500000000000,201600.000000000000000,Los Angeles
-118.129999999999995,33.850000000000001,36.000000000000000,2110.000000000000000,416.000000000000000,1128.000000000000000,403.000000000000000,4.601900000000000,208400.000000000000000,Los Angeles
-118.129999999999995,33.850000000000001,36.000000000000000,1885.000000000000000,391.000000000000000,1049.000000000000000,405.000000000000000,3.550000000000000,212800.000000000000000,Los Angeles
-118.129999999999995,33.840000000000003,46.000000000000000,2439.000000000000000,429.000000000000000,944.000000000000000,374.000000000000000,4.284100000000000,312400.000000000000000,Los Angeles
-118.129999999999995,33.840000000000003,35.000000000000000,3008.000000000000000,674.000000000000000,1584.000000000000000,671.000000000000000,3.546500000000000,213200.000000000000000,Los Angeles
-118.129999999999995,33.829999999999998,45.000000000000000,3087.000000000000000,574.000000000000000,1474.000000000000000,567.000000000000000,5.519600000000000,227600.000000000000000,Los Angeles
-118.129999999999995,33.829999999999998,44.000000000000000,1710.000000000000000,333.000000000000000,786.000000000000000,344.000000000000000,4.291700000000000,314700.000000000000000,Los Angeles
-118.129999999999995,33.820000000000000,44.000000000000000,1785.000000000000000,307.000000000000000,779.000000000000000,291.000000000000000,4.305600000000000,228600.000000000000000,Los Angeles
-118.129999999999995,33.820000000000000,44.000000000000000,1619.000000000000000,280.000000000000000,815.000000000000000,284.000000000000000,5.544900000000000,232200.000000000000000,Los Angeles
-118.129999999999995,33.820000000000000,37.000000000000000,1530.000000000000000,290.000000000000000,711.000000000000000,283.000000000000000,5.179500000000000,225400.000000000000000,Los Angeles
-118.129999999999995,33.820000000000000,36.000000000000000,665.000000000000000,114.000000000000000,273.000000000000000,112.000000000000000,3.732100000000000,223700.000000000000000,Los Angeles
-118.129999999999995,33.810000000000002,37.000000000000000,1228.000000000000000,237.000000000000000,572.000000000000000,242.000000000000000,4.325000000000000,223900.000000000000000,Los Angeles
-118.129999999999995,33.810000000000002,37.000000000000000,1013.000000000000000,199.000000000000000,493.000000000000000,183.000000000000000,4.784500000000000,231400.000000000000000,Los Angeles
-118.129999999999995,33.810000000000002,36.000000000000000,1749.000000000000000,322.000000000000000,855.000000000000000,319.000000000000000,4.647300000000000,227100.000000000000000,Los Angeles
-118.129999999999995,33.810000000000002,34.000000000000000,1903.000000000000000,343.000000000000000,928.000000000000000,349.000000000000000,5.395000000000000,241900.000000000000000,Los Angeles
-118.129999999999995,33.799999999999997,41.000000000000000,1509.000000000000000,325.000000000000000,821.000000000000000,314.000000000000000,4.089300000000000,223000.000000000000000,Los Angeles
-118.129999999999995,33.799999999999997,36.000000000000000,1496.000000000000000,271.000000000000000,743.000000000000000,265.000000000000000,4.431200000000000,226000.000000000000000,Los Angeles
-118.129999999999995,33.799999999999997,36.000000000000000,1026.000000000000000,182.000000000000000,505.000000000000000,176.000000000000000,4.343800000000000,233600.000000000000000,Los Angeles
-118.129999999999995,33.789999999999999,45.000000000000000,2317.000000000000000,448.000000000000000,1057.000000000000000,428.000000000000000,4.375000000000000,234800.000000000000000,Los Angeles
-118.129999999999995,33.789999999999999,44.000000000000000,2153.000000000000000,375.000000000000000,947.000000000000000,364.000000000000000,5.007200000000000,236200.000000000000000,Los Angeles
-118.129999999999995,33.789999999999999,36.000000000000000,1245.000000000000000,211.000000000000000,508.000000000000000,221.000000000000000,5.344100000000000,480600.000000000000000,Los Angeles
-118.129999999999995,33.789999999999999,29.000000000000000,2937.000000000000000,524.000000000000000,1132.000000000000000,528.000000000000000,4.613300000000000,500000.999999999941792,Los Angeles
-118.129999999999995,33.789999999999999,20.000000000000000,6678.000000000000000,1797.000000000000000,3625.000000000000000,1599.000000000000000,3.771600000000000,242900.000000000000000,Los Angeles
-118.129999999999995,33.780000000000001,45.000000000000000,1016.000000000000000,172.000000000000000,361.000000000000000,163.000000000000000,7.500000000000000,434500.000000000000000,Los Angeles
-118.129999999999995,33.780000000000001,31.000000000000000,3039.000000000000000,739.000000000000000,1199.000000000000000,697.000000000000000,3.723200000000000,500000.999999999941792,Los Angeles
-118.129999999999995,33.770000000000003,52.000000000000000,3697.000000000000000,691.000000000000000,1436.000000000000000,671.000000000000000,4.685200000000000,395200.000000000000000,Los Angeles
-118.129999999999995,33.770000000000003,37.000000000000000,4365.000000000000000,926.000000000000000,1661.000000000000000,868.000000000000000,5.304600000000000,360700.000000000000000,Los Angeles
-118.129999999999995,33.759999999999998,52.000000000000000,2216.000000000000000,526.000000000000000,940.000000000000000,530.000000000000000,4.546900000000000,381000.000000000000000,Los Angeles
-118.129999999999995,33.759999999999998,46.000000000000000,2834.000000000000000,673.000000000000000,1175.000000000000000,670.000000000000000,4.787500000000000,363800.000000000000000,Los Angeles
-118.129999999999995,33.759999999999998,44.000000000000000,1543.000000000000000,463.000000000000000,652.000000000000000,406.000000000000000,4.250000000000000,439300.000000000000000,Los Angeles
-118.140000000000001,34.719999999999999,15.000000000000000,2181.000000000000000,361.000000000000000,1057.000000000000000,300.000000000000000,4.625000000000000,118100.000000000000000,Los Angeles
-118.140000000000001,34.710000000000001,33.000000000000000,2347.000000000000000,461.000000000000000,1482.000000000000000,374.000000000000000,2.819400000000000,93000.000000000000000,Los Angeles
-118.140000000000001,34.700000000000003,12.000000000000000,1984.000000000000000,614.000000000000000,1071.000000000000000,574.000000000000000,1.253200000000000,102100.000000000000000,Los Angeles
-118.140000000000001,34.689999999999998,48.000000000000000,1379.000000000000000,327.000000000000000,696.000000000000000,304.000000000000000,2.116700000000000,94900.000000000000000,Los Angeles
-118.140000000000001,34.689999999999998,35.000000000000000,2118.000000000000000,374.000000000000000,1108.000000000000000,360.000000000000000,3.432700000000000,100300.000000000000000,Los Angeles
-118.140000000000001,34.680000000000000,33.000000000000000,2815.000000000000000,485.000000000000000,1447.000000000000000,489.000000000000000,4.267900000000000,119600.000000000000000,Los Angeles
-118.140000000000001,34.680000000000000,31.000000000000000,2666.000000000000000,662.000000000000000,1337.000000000000000,602.000000000000000,2.443200000000000,101100.000000000000000,Los Angeles
-118.140000000000001,34.680000000000000,25.000000000000000,1703.000000000000000,342.000000000000000,775.000000000000000,309.000000000000000,4.545500000000000,126500.000000000000000,Los Angeles
-118.140000000000001,34.649999999999999,20.000000000000000,1257.000000000000000,201.000000000000000,551.000000000000000,186.000000000000000,4.659100000000000,247200.000000000000000,Los Angeles
-118.140000000000001,34.570000000000000,6.000000000000000,9882.000000000000000,1892.000000000000000,4892.000000000000000,1621.000000000000000,3.763600000000000,167600.000000000000000,Los Angeles
-118.140000000000001,34.200000000000003,39.000000000000000,2569.000000000000000,426.000000000000000,1282.000000000000000,432.000000000000000,5.095300000000000,207400.000000000000000,Los Angeles
-118.140000000000001,34.189999999999998,49.000000000000000,1678.000000000000000,277.000000000000000,737.000000000000000,287.000000000000000,3.722200000000000,237000.000000000000000,Los Angeles
-118.140000000000001,34.189999999999998,45.000000000000000,3595.000000000000000,619.000000000000000,1686.000000000000000,607.000000000000000,4.730000000000000,201000.000000000000000,Los Angeles
-118.140000000000001,34.180000000000000,50.000000000000000,1493.000000000000000,326.000000000000000,1000.000000000000000,323.000000000000000,3.306800000000000,154400.000000000000000,Los Angeles
-118.140000000000001,34.180000000000000,47.000000000000000,3457.000000000000000,622.000000000000000,1700.000000000000000,579.000000000000000,3.516400000000000,226500.000000000000000,Los Angeles
-118.140000000000001,34.170000000000002,52.000000000000000,2687.000000000000000,600.000000000000000,1716.000000000000000,544.000000000000000,2.720100000000000,205700.000000000000000,Los Angeles
-118.140000000000001,34.170000000000002,40.000000000000000,1054.000000000000000,251.000000000000000,1056.000000000000000,276.000000000000000,2.300000000000000,146700.000000000000000,Los Angeles
-118.140000000000001,34.170000000000002,34.000000000000000,2384.000000000000000,604.000000000000000,2073.000000000000000,540.000000000000000,2.306200000000000,158000.000000000000000,Los Angeles
-118.140000000000001,34.159999999999997,38.000000000000000,1843.000000000000000,565.000000000000000,1449.000000000000000,524.000000000000000,2.217400000000000,215400.000000000000000,Los Angeles
-118.140000000000001,34.159999999999997,36.000000000000000,2973.000000000000000,807.000000000000000,2846.000000000000000,784.000000000000000,2.621700000000000,156300.000000000000000,Los Angeles
-118.140000000000001,34.159999999999997,30.000000000000000,2598.000000000000000,757.000000000000000,2869.000000000000000,769.000000000000000,2.137700000000000,142300.000000000000000,Los Angeles
-118.140000000000001,34.149999999999999,52.000000000000000,407.000000000000000,160.000000000000000,227.000000000000000,148.000000000000000,1.515600000000000,187500.000000000000000,Los Angeles
-118.140000000000001,34.149999999999999,41.000000000000000,1256.000000000000000,407.000000000000000,855.000000000000000,383.000000000000000,1.992300000000000,500000.999999999941792,Los Angeles
-118.140000000000001,34.149999999999999,17.000000000000000,1896.000000000000000,674.000000000000000,971.000000000000000,652.000000000000000,0.843800000000000,175000.000000000000000,Los Angeles
-118.140000000000001,34.140000000000001,24.000000000000000,10239.000000000000000,2823.000000000000000,4210.000000000000000,2565.000000000000000,3.699700000000000,225000.000000000000000,Los Angeles
-118.140000000000001,34.140000000000001,17.000000000000000,3404.000000000000000,1011.000000000000000,1694.000000000000000,949.000000000000000,2.951100000000000,282300.000000000000000,Los Angeles
-118.140000000000001,34.130000000000003,49.000000000000000,4438.000000000000000,803.000000000000000,1650.000000000000000,741.000000000000000,5.107200000000000,479700.000000000000000,Los Angeles
-118.140000000000001,34.130000000000003,16.000000000000000,3569.000000000000000,821.000000000000000,1505.000000000000000,783.000000000000000,4.916700000000000,251100.000000000000000,Los Angeles
-118.140000000000001,34.109999999999999,52.000000000000000,2742.000000000000000,422.000000000000000,1153.000000000000000,414.000000000000000,8.112399999999999,500000.999999999941792,Los Angeles
-118.140000000000001,34.100000000000001,52.000000000000000,4061.000000000000000,861.000000000000000,2290.000000000000000,790.000000000000000,2.891900000000000,258400.000000000000000,Los Angeles
-118.140000000000001,34.100000000000001,27.000000000000000,4073.000000000000000,1013.000000000000000,2411.000000000000000,933.000000000000000,3.108000000000000,231000.000000000000000,Los Angeles
-118.140000000000001,34.090000000000003,38.000000000000000,1745.000000000000000,457.000000000000000,1547.000000000000000,460.000000000000000,2.850000000000000,219000.000000000000000,Los Angeles
-118.140000000000001,34.090000000000003,28.000000000000000,4164.000000000000000,1127.000000000000000,2934.000000000000000,1014.000000000000000,2.748300000000000,218800.000000000000000,Los Angeles
-118.140000000000001,34.090000000000003,20.000000000000000,3447.000000000000000,1007.000000000000000,2622.000000000000000,934.000000000000000,2.918000000000000,208700.000000000000000,Los Angeles
-118.140000000000001,34.079999999999998,30.000000000000000,1433.000000000000000,397.000000000000000,1110.000000000000000,346.000000000000000,2.346400000000000,191700.000000000000000,Los Angeles
-118.140000000000001,34.079999999999998,24.000000000000000,3988.000000000000000,1098.000000000000000,2909.000000000000000,1034.000000000000000,2.703600000000000,170000.000000000000000,Los Angeles
-118.140000000000001,34.079999999999998,24.000000000000000,2999.000000000000000,786.000000000000000,2937.000000000000000,796.000000000000000,2.940500000000000,217800.000000000000000,Los Angeles
-118.140000000000001,34.070000000000000,52.000000000000000,695.000000000000000,145.000000000000000,523.000000000000000,170.000000000000000,3.665000000000000,220400.000000000000000,Los Angeles
-118.140000000000001,34.060000000000002,39.000000000000000,2390.000000000000000,444.000000000000000,1246.000000000000000,422.000000000000000,3.785700000000000,245700.000000000000000,Los Angeles
-118.140000000000001,34.049999999999997,39.000000000000000,1880.000000000000000,367.000000000000000,954.000000000000000,349.000000000000000,3.875000000000000,236400.000000000000000,Los Angeles
-118.140000000000001,34.049999999999997,25.000000000000000,5478.000000000000000,1136.000000000000000,3062.000000000000000,1096.000000000000000,3.411800000000000,341100.000000000000000,Los Angeles
-118.140000000000001,34.039999999999999,37.000000000000000,1129.000000000000000,212.000000000000000,509.000000000000000,202.000000000000000,2.614600000000000,243200.000000000000000,Los Angeles
-118.140000000000001,34.030000000000001,45.000000000000000,1569.000000000000000,359.000000000000000,1203.000000000000000,359.000000000000000,2.461200000000000,180500.000000000000000,Los Angeles
-118.140000000000001,34.030000000000001,44.000000000000000,2003.000000000000000,390.000000000000000,1291.000000000000000,392.000000000000000,4.062500000000000,201100.000000000000000,Los Angeles
